"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_lik[1365]",3.264701208175,3.2750839,0.032389568186656,0.0179164055699999,3.201315245,3.294371615,1.00087001344137,2151.61496384715,2610.0687926085
"log_lik[1366]",2.1724482329675,2.1905381,0.307503874258548,0.3035756934,1.628860995,2.64513956,1.00071312420506,5181.73072693293,2898.26188690845
"log_lik[1367]",3.239627086075,3.2586901,0.0568172621234558,0.0354555635700002,3.12101277,3.291330215,1.00038664281689,4583.10569723102,3067.71233177152
"log_lik[1368]",1.8285180227575,1.8464536,0.352160976159869,0.3480529521,1.21117992,2.3764014,1.00079246871901,5173.84890583363,2966.55738867683
"log_lik[1369]",0.105723962925435,0.121591305,0.521612432905953,0.513274518792,-0.7975019585,0.9408854795,1.00058632786866,5162.69109278258,2968.34076523789
"log_lik[1370]",-0.720569258543413,-0.703126485,0.586030478795422,0.574817689572,-1.72423308,0.221388518,1.00052590463766,5152.33565727616,3016.16347917592
"log_lik[1371]",2.9086766523,2.9287425,0.177675258290916,0.17160902262,2.578558775,3.163507505,1.00071458074775,5195.34752585307,2990.77470957593
"log_lik[1372]",2.68634303345,2.7055723,0.224911978239971,0.22105328784,2.277133,3.02038347,1.00064241658884,5186.47635869732,2967.36356978798
"log_lik[1373]",2.7798643722,2.7996564,0.206364390472087,0.20165198424,2.40120897,3.08360229,1.00069957473201,5191.95589388853,3015.26435957438
"log_lik[1374]",3.132054099625,3.1545507,0.111076139105937,0.10102829289,2.914856155,3.270348465,1.00051256347961,5415.39997148077,3113.37735833166
"log_lik[1375]",2.726071475075,2.7491986,0.217086643005972,0.2103149643,2.3283074,3.04624419,1.00063996627103,5193.54152461148,2967.36356978798
"log_lik[1376]",2.5086249361125,2.56594935,0.399734013178209,0.38332860216,1.759974295,3.05051967,1.00194715650212,7318.7443619502,3537.3141737054
"log_lik[1377]",3.091669204825,3.1436536,0.188705201645071,0.16025771811,2.735493155,3.28388656,1.00072092535403,6673.14094212769,3687.50782672881
"log_lik[1378]",2.8824641962,2.9327921,0.282943649330979,0.26808758676,2.369483115,3.241813395,1.00115930269577,7233.6918597307,3423.81798950046
"log_lik[1379]",3.232993412725,3.26134005,0.0756579780403365,0.0349895823899994,3.079380495,3.292345525,1.00244606650031,2472.77839166767,2515.55136236853
"log_lik[1380]",-0.180940404971968,-0.136468795,0.85773695901201,0.858440226,-1.63280817,1.14892749,1.00176044789826,7287.5872787164,3362.43544092019
"log_lik[1381]",3.02412422675,3.07974355,0.224138902760108,0.19888982631,2.575310915,3.274951995,1.00155384400711,7162.61217553362,3478.57320913718
"log_lik[1382]",3.038805941225,3.0941108,0.217061563930859,0.19098771657,2.602741735,3.27720429,1.00149845359869,7109.63769535505,3444.99375083906
"log_lik[1383]",-1.75435908865465,-1.69685375,1.03289489622681,1.02271482642,-3.571091625,-0.194350262,1.00215033256058,7375.55828280946,3520.02706734536
"log_lik[1384]",3.088098535875,3.1200558,0.149005151610696,0.14117354265,2.80080585,3.27050356,1.0006029193037,6485.80148792611,3418.71767598842
"log_lik[1385]",3.254134913375,3.26930895,0.0447362659309876,0.02463970005,3.16388093,3.29322531,1.00140235069044,2780.18383495542,2831.45046224644
"log_lik[1386]",2.968933449775,2.9960252,0.192017758050793,0.18952861578,2.619694115,3.22522337,1.00098493885169,6391.08476912543,3518.82991592903
"log_lik[1387]",3.162670982225,3.19406015,0.114532883139217,0.10104119151,2.934975605,3.284908875,1.00020219260564,6484.3608722175,3418.97012633883
"log_lik[1388]",3.109076735125,3.14129045,0.140164378341611,0.13093833942,2.83672724,3.276128345,1.00049929488916,6499.84145254963,3418.97012633883
"log_lik[1389]",3.2422964417,3.26425895,0.0589128510184458,0.0308623205100004,3.12391159,3.292366355,1.00020944187029,3949.30145295071,3497.26731504792
"log_lik[1390]",2.59385332235,2.6195453,0.287560932218011,0.29034556404,2.08856054,3.008322715,1.00109844482409,6436.88342384303,3419.07754581717
"log_lik[1391]",3.02764332945,3.06017215,0.171967065074895,0.16618026033,2.70236626,3.248252855,1.00075691352226,6445.0229421847,3425.06404060943
"log_lik[1392]",-1.70038247557083,-1.67608355,0.781681144429213,0.80128488405,-3.005516875,-0.479640939,1.00098257758124,6445.63834349728,3450.17097898184
"log_lik[1393]",3.246219325825,3.2661058,0.054389625558452,0.0288523596900001,3.134682685,3.29303168,1.00120875712986,3406.81126269319,3215.64083145733
"log_lik[1394]",3.2134458521,3.2431081,0.0832993567836571,0.0560162603699999,3.043867615,3.28987804,1.00006184480531,5485.11123746284,3388.48246731216
"log_lik[1395]",3.14141383275,3.16936745,0.125718136528437,0.11587749558,2.900930255,3.28211076,1.00083646536583,6395.19501829345,3608.14289608606
"log_lik[1396]",1.8858777873325,1.92451965,0.411398530645164,0.41791736364,1.16292032,2.49762877,1.00119573472839,6428.98107159969,3455.55129336466
"log_lik[1397]",2.655060278,2.68932825,0.273973874868052,0.27374689335,2.15869859,3.0422363,1.00112885317609,6431.17500677492,3419.07754581717
"log_lik[1398]",3.22508728765,3.25086455,0.0746855648219565,0.0469441568399997,3.074575345,3.290913405,1.00003617449487,5188.02579962677,3540.26029404591
"log_lik[1399]",2.252891587575,2.2646506,0.212889847478927,0.21576729993,1.882020025,2.58213008,1.00042344639017,4842.78083322986,3271.3067591512
"log_lik[1400]",3.1555588649,3.16659135,0.0744694445987226,0.0719535431999997,3.01719354,3.25660228,1.00108654099083,4812.42751684538,3271.45954643181
"log_lik[1401]",3.15981010045,3.17077565,0.0732107488323656,0.0706361048399998,3.023584055,3.258703195,1.0011235716877,4809.72592633225,3243.06039560295
"log_lik[1402]",2.296754227675,2.308237,0.208181652222349,0.2090288088,1.939436375,2.619539165,1.00068783747334,4869.43405992203,3344.46393547788
"log_lik[1403]",3.234585702525,3.2443402,0.0460866064324461,0.04161317202,3.145548765,3.2875526,1.00007312367755,4937.54027880254,3425.50042160724
"log_lik[1404]",-1.33487906846,-1.31591565,0.455312052809589,0.46580200779,-2.096250985,-0.611461119000002,1.00037874431367,4939.11350866936,3421.22935481045
"log_lik[1405]",-0.9747836367041,-0.956308135,0.436764336572183,0.445919963727,-1.70361465,-0.280298120500002,1.00044089005385,4931.6552188967,3421.22935481045
"log_lik[1406]",-1.8345964000875,-1.81525715,0.479972995352411,0.4918725651,-2.63662016,-1.070237865,1.00036848953459,4945.18207818421,3421.22935481045
"log_lik[1407]",1.2370600382165,1.2524236,0.300853739824418,0.30527668038,0.7279194605,1.711280855,1.00070342247716,4894.32124785598,3425.31518050198
"log_lik[1408]",3.26890153965,3.2754317,0.024771023319314,0.0164200915200001,3.21993092,3.294534455,1.00013204397176,3910.32432565178,3360.96412248289
"log_lik[1409]",2.020775728915,2.03296465,0.235733352900273,0.2379736086,1.619282305,2.38793119,1.00072351572388,4877.33501876426,3385.63436649345
"log_lik[1410]",3.269522644375,3.27582345,0.0242104364756961,0.01600918893,3.2218162,3.29471657,1.00025264345952,3848.02607400797,3360.96412248289
"log_lik[1411]",2.976535337775,2.98735525,0.115702956522925,0.114628553339999,2.769805625,3.14696534,1.00069922796784,4840.21179322705,3235.68041069362
"log_lik[1412]",1.3236370382925,1.3338909,0.294202209636159,0.29793410388,0.824181553,1.78677768,1.00065774347203,4831.31359623216,3339.44398865516
"log_lik[1413]",3.187004388675,3.1968921,0.0649105296960528,0.06256757325,3.065428015,3.271380405,1.00024736523753,4911.3373823961,3364.74599182251
"log_lik[1414]",2.7997904786,2.8112896,0.145666175232433,0.14575700055,2.544238575,3.017410715,1.00036286867203,4854.42165281468,3347.09828521439
"log_lik[1415]",3.15154246025,3.16132425,0.0759594431064581,0.0744790040399997,3.011404925,3.25433736,1.00026210979452,4890.537937581,3425.07722150457
"log_lik[1416]",1.2492419668525,1.2596436,0.299786102182695,0.30319644432,0.7409226235,1.72148456,1.00066829170594,4831.31239481546,3339.44398865516
"log_lik[1417]",3.026218371775,3.0369349,0.106163079619973,0.10609641273,2.83475178,3.17924333,1.0003255051095,4867.1161045335,3391.39864196868
"log_lik[1418]",3.2717523124,3.2774008,0.0218564786600501,0.01383554907,3.229927695,3.294608685,1.0003363558758,3507.1783302537,3069.34490570019
"log_lik[1419]",0.52644369780538,0.538140865,0.349599572643918,0.351375881241,-0.0609843226499999,1.07872264,1.00082660275994,4828.85747278074,3310.7060098984
"log_lik[1420]",1.8426725175775,1.8535788,0.251952217001297,0.25576977531,1.40977358,2.23696147,1.00042943486875,4837.34780024032,3243.06039560295
"log_lik[1421]",3.2747356112,3.2788513,0.0188322514909167,0.0127210045199996,3.23923322,3.29548732,0.999494499950741,3032.03554842183,3195.51022893721
"log_lik[1422]",3.20743015435,3.2171513,0.0575905570229514,0.0545044531499994,3.097656205,3.27926514,1.00021178038222,4929.38196900609,3364.74599182251
"log_lik[1423]",2.893340871925,2.9048306,0.130792257486069,0.13159416753,2.661929455,3.08711363,1.00033644960298,4858.32467362318,3344.46393547788
"log_lik[1424]",2.5738550125,2.58562005,0.176528777545188,0.1783916211,2.26589844,2.842758065,1.00032240430481,4849.30817884035,3262.45645872817
"log_lik[1425]",2.817603720825,2.82906455,0.142952527043222,0.14304510276,2.566715655,3.031162235,1.00037320964895,4855.50698422484,3347.09828521439
"log_lik[1426]",2.6463940269,2.6582761,0.167235771112213,0.168282513,2.353997655,2.89965982,1.00033196733794,4849.0461696489,3288.77111962893
"log_lik[1427]",2.2083527646,2.21976215,0.217377621786549,0.21876326388,1.835697835,2.546581585,1.00071066428382,4871.06240186398,3344.46393547788
"log_lik[1428]",3.27329695935,3.2781069,0.0204659794678161,0.0135489624899999,3.232833275,3.29505914,0.999941902395578,3299.53254399615,3249.88544667706
"log_lik[1429]",0.626125889438436,0.642479605,0.343458888253613,0.350262063165,0.0474468099,1.16875223,1.000664790732,4905.66487916586,3420.67317428213
"log_lik[1430]",3.22642230305,3.23711,0.049499732358796,0.04487185269,3.130777055,3.28487541,1.00125125324245,4731.28179992243,3339.15540315521
"log_lik[1431]",3.2130209042,3.2237398,0.0550911229497415,0.0513690506699998,3.1077994,3.281072405,1.00120370338038,4759.88888091534,3339.44398865516
"log_lik[1432]",3.2122728439,3.22297285,0.0553866946367878,0.0516938883300005,3.106534225,3.280896095,1.00116242200993,4761.71781828822,3339.44398865516
"log_lik[1433]",3.2361173389,3.24581935,0.0453505481806334,0.0406027059900005,3.14844863,3.28809365,1.00005890054202,4937.1705928569,3425.50042160724
"log_lik[1434]",3.062822112,3.07341305,0.0983043445460436,0.0975809513700002,2.884798185,3.203155865,1.0003621574837,4872.75758410274,3456.12093501157
"log_lik[1435]",2.955641671175,2.96632,0.11959861390701,0.11850888819,2.74239162,3.132788985,1.00064905088987,4843.04221860513,3235.68041069362
"log_lik[1436]",3.2672785504,3.2745385,0.0259103097688027,0.0169187640300001,3.216556495,3.29369033,1.00150109116542,3928.33068292957,3190.95326712112
"log_lik[1437]",2.767369904275,2.77884345,0.150480493772441,0.15077834436,2.50341458,2.992797935,1.00038746634971,4853.89298626321,3347.14080509628
"log_lik[1438]",2.55163679965,2.5632541,0.179279935281347,0.18123554442,2.23882944,2.82562454,1.00032018223539,4848.40413791387,3262.45645872817
"log_lik[1439]",2.991214443475,3.0024099,0.113170271501361,0.11346211779,2.78846991,3.15516663,1.0003182799432,4865.94928502042,3391.39864196868
"log_lik[1440]",3.063384878425,3.0740222,0.097877538742687,0.09632630112,2.886663855,3.20301994,1.00090216220838,4831.53083449095,3298.75663290463
"log_lik[1441]",3.177843384075,3.18785675,0.0679374031494859,0.0658824444600002,3.05144762,3.26745095,1.0002398537479,4907.26563277525,3394.60276784201
"log_lik[1442]",-1.9554787606375,-1.936982,0.527192382348063,0.53851545762,-2.83896585,-1.117059445,1.00002236416243,4682.41187599754,3306.6875727782
"log_lik[1443]",1.6297216273675,1.6410727,0.294153387692918,0.29634853731,1.123380535,2.08397307,1.00002564204433,4685.67970529505,3393.95771874235
"log_lik[1444]",2.987635466475,3.0013611,0.124043371652174,0.12215111748,2.761852465,3.16395281,0.999889302739507,4697.58349894345,3466.66884856761
"log_lik[1445]",2.957061013175,2.97094035,0.130319893515305,0.12863734422,2.72040788,3.143813915,0.999887116723445,4698.29127560509,3484.09446168772
"log_lik[1446]",3.2306887325,3.2444563,0.0517391648469478,0.0443245509,3.1281222,3.28776213,0.999816183052074,4676.39635529296,3549.0702003268
"log_lik[1447]",3.17318835715,3.18634625,0.0742226757318224,0.0722160375300007,3.03475081,3.270550535,1.00022897969478,4661.66239512221,3424.58996016967
"log_lik[1448]",3.187116215075,3.20111575,0.0704420278687239,0.0657814793999998,3.051058125,3.27480551,0.99984405959344,4703.76822948354,3515.87628567938
"log_lik[1449]",2.86503758665,2.8783989,0.147609696843399,0.14630837949,2.60004176,3.07941314,0.999890660855591,4695.87362943123,3513.98565657395
"log_lik[1450]",3.2579663389,3.26937905,0.0351948897300207,0.02356051551,3.18584283,3.292915215,0.999842817143682,4258.00282288384,3579.33879538421
"log_lik[1451]",2.530066715425,2.542074,0.197107994955322,0.19761264054,2.191707985,2.83450522,0.999947383885585,4695.52736554431,3466.66884856761
"log_lik[1452]",2.55447500225,2.5666475,0.193856561118365,0.19439688114,2.220949195,2.8534303,0.999938677025006,4695.46737866176,3513.98565657395
"log_lik[1453]",2.7350406107,2.747455,0.167893649308591,0.1679963712,2.443367545,2.989418425,1.00001111310707,4692.89083494894,3518.5185353467
"log_lik[1454]",1.940197853745,1.9497157,0.263965791627525,0.26545923348,1.492740945,2.35741341,0.999918971310212,4705.18417763576,3575.08583507551
"log_lik[1455]",1.52121271878,1.53284735,0.303709763671171,0.30611872305,0.9987695055,1.99181939,1.00002551378468,4685.5540430183,3424.92718260547
"log_lik[1456]",3.2301140512,3.24390665,0.052030225370425,0.0447033551999999,3.1270179,3.287556375,0.999817589450119,4677.67824793427,3549.0702003268
"log_lik[1457]",3.0243024918,3.0374557,0.114857790765305,0.11441854305,2.819558105,3.190106955,0.999980965362205,4679.80358683061,3519.16409003296
"log_lik[1458]",0.260730482832899,0.273113775,0.398703637705584,0.405320095725176,-0.418424215,0.888815674,1.00009552197355,4684.39877444813,3364.5185234388
"log_lik[1459]",2.415302707725,2.42828295,0.212833089069732,0.21260402457,2.04282878,2.73520057,0.999906003419779,4688.7463601881,3518.7336887488
"log_lik[1460]",3.12765413865,3.1411497,0.088627275062212,0.0875825193599994,2.966131155,3.249109385,1.00018673609888,4669.87231459403,3455.41850734751
"log_lik[1461]",3.25534599475,3.2666135,0.0360301305507394,0.0258690719700001,3.182299345,3.29195904,1.00033708213847,4355.19290068095,3364.32357745947
"log_lik[1462]",3.171056033625,3.1842102,0.0749582841004921,0.07296475053,3.03126369,3.269575255,1.00022021198385,4661.16912870377,3424.58996016967
"log_lik[1463]",2.094763387225,2.10534095,0.248156130449549,0.24939518835,1.673855385,2.48600634,0.999936612405488,4701.47116614704,3484.09446168772
"log_lik[1464]",2.65195156925,2.66459475,0.180298326602122,0.18065666325,2.340899185,2.92775737,0.999991235310037,4694.36791838025,3513.98565657395
"log_lik[1465]",0.16524106085585,0.17819155,0.405026801560255,0.4118898007077,-0.523711053,0.803240911,1.00011633227019,4684.54823591966,3364.5185234388
"log_lik[1466]",3.184069295875,3.1980996,0.0715655169508287,0.06690262152,3.04609528,3.27365078,0.999842967164678,4704.62403350284,3515.87628567938
"log_lik[1467]",3.262520072925,3.2720416,0.0305726556524153,0.0203589890699999,3.20085772,3.293230545,1.00035595252669,4101.54388214631,3306.40614195226
"log_lik[1468]",2.952152483675,2.9650024,0.130099859132009,0.13028695911,2.72226135,3.14415089,0.999944215035594,4686.07851202493,3519.43315482627
"log_lik[1469]",0.792589978554365,0.80006979,0.360811279392206,0.363981717393,0.191180743,1.371304185,1.00000135798395,4720.82469190547,3514.6156137857
"log_lik[1470]",2.803608610075,2.81606975,0.156931578332024,0.15738777516,2.5295565,3.039515465,1.0000097364486,4689.88759079328,3518.5185353467
"log_lik[1471]",2.98830936595,3.0020406,0.123901444873547,0.1219927758,2.762779455,3.16441384,0.999889130732852,4697.68971955731,3466.66884856761
"log_lik[1472]",3.2685029929,3.27595975,0.0260185528275353,0.0167209110599996,3.21581906,3.294570145,0.999731884921117,3692.54061034929,3415.95814364879
"log_lik[1473]",3.2682924405,3.2758211,0.0262353973579572,0.0168527883300001,3.215379555,3.29455162,0.999732508182656,3708.97261929409,3446.4097182184
"log_lik[1474]",2.582405177325,2.5957181,0.191197355164327,0.18977843388,2.246319995,2.868123645,0.999902688757992,4690.26818619723,3552.32859084063
"log_lik[1475]",3.246938866,3.2601603,0.0426796187524265,0.0325008159000002,3.1604995,3.290856705,0.999822845060556,4520.47942833272,3514.43560025842
"log_lik[1476]",2.316498195525,2.32802755,0.223583632734708,0.22432412583,1.936252925,2.66560669,0.999953745158697,4695.75007548583,3466.66884856761
"log_lik[1477]",3.117512670675,3.13097875,0.0915305141642343,0.0906323758200001,2.95085619,3.243769725,1.0001549770153,4669.34309290272,3455.41850734751
"log_lik[1478]",3.2412217474,3.2534401,0.0449206439577449,0.0375335015999998,3.15208609,3.289182815,1.00019176844143,4541.65452155538,3394.68628642388
"log_lik[1479]",-0.179256965574051,-0.1745343,0.42655061538812,0.431458268199,-0.886811623,0.510238988,0.999938104964277,4726.42689153351,3640.11888592815
"log_lik[1480]",3.152812279775,3.2234582,0.180276326075754,0.0845080517400008,2.77162359,3.289166285,1.00108362432888,3149.17887723454,2806.04766608817
"log_lik[1481]",3.14952677715,3.2193285,0.183188770583634,0.0897739504199997,2.780861415,3.28915627,1.00182556663531,3240.98593101728,3234.78343955253
"log_lik[1482]",3.187506999775,3.2405107,0.136361568612624,0.0619134501300002,2.90868352,3.290792875,1.00212855430284,2070.8372419524,2134.01897228982
"log_lik[1483]",3.186935566375,3.24062195,0.137158074973779,0.0622091546999999,2.912003435,3.29068596,1.00218720518935,2086.12527188878,2182.10748567378
"log_lik[1484]",3.010848008125,3.0497834,0.202670249646771,0.18606696717,2.60779175,3.26034175,1.00119590443478,6802.71795436278,3056.7145261728
"log_lik[1485]",3.174660139225,3.21361675,0.121740632423972,0.0884319750300001,2.91979819,3.2877975,1.00092598413796,5392.68849512704,3056.7145261728
"log_lik[1486]",3.2381375302,3.26337125,0.0684244205672227,0.0320492159399999,3.09001136,3.29272651,1.00121304631715,2658.63893319682,2547.5038573879
"log_lik[1487]",3.173634865825,3.2127209,0.122412776196239,0.0893022612300003,2.917508955,3.28772499,1.00094898937053,5414.57832243832,3056.7145261728
"log_lik[1488]",2.6289384523,2.67292955,0.321069975129591,0.30636268488,2.038624755,3.085544295,1.00133327997859,6938.22465029573,2992.34245956564
"log_lik[1489]",3.209781703125,3.24431355,0.0959338268723084,0.0550909697099998,3.00571359,3.290596895,1.00069619793127,4312.19053650716,3085.64427436167
"log_lik[1490]",3.2242306808,3.25539385,0.0837085595471574,0.0421813043399999,3.05474139,3.29107465,1.00068922936212,3704.58493519804,2944.01558910361
"log_lik[1491]",3.24505001225,3.2670714,0.0599150162035745,0.0277728045000001,3.120314155,3.293050615,1.00047382479105,2191.8960609236,2450.6678990455
"log_lik[1492]",3.2154827283,3.2486511,0.0910636509739844,0.0498970512600001,3.021680585,3.291269475,1.00072713416608,4042.98806316841,3194.45759009568
"log_lik[1493]",3.23867761945,3.2644004,0.0682793866010803,0.0318358697999998,3.101556255,3.292155275,1.00105830632669,2752.59799986822,2484.85150305247
"log_lik[1494]",3.10246356335,3.14404485,0.163332803533591,0.14095018896,2.780133935,3.28032911,1.00092559179921,6630.96283085302,3065.01467047623
"log_lik[1495]",3.071053411425,3.14185395,0.227562530915826,0.17918570166,2.60894443,3.285259455,1.00168426263275,6226.34079417428,3082.39640416532
"log_lik[1496]",3.013167371775,3.08570885,0.262243438860203,0.22567410726,2.48691766,3.28195629,1.00154827276038,6688.88304302618,3028.71833510609
"log_lik[1497]",-4.78562766231525,-4.70018895,1.60690592258534,1.64996167014,-7.56871413,-2.294323675,1.00210263350592,7433.55425758843,3322.00340043122
"log_lik[1498]",2.604630789725,2.67914315,0.434721662407855,0.42599434605,1.777020805,3.175700685,1.00168783928597,7875.98729817883,3115.27715703458
"log_lik[1499]",2.6632347335925,2.73787255,0.414388196055738,0.40388789049,1.87053805,3.20046783,1.00166627918934,7914.06257639667,3069.79249433676
"log_lik[1500]",2.863672889675,2.9377133,0.335726433062427,0.31501602804,2.20653764,3.263385175,1.00163106499892,7793.01176624403,3107.26566910693
"log_lik[1501]",2.5559698481975,2.62754035,0.457303156558104,0.43519736316,1.682755645,3.16243314,1.00148825770885,8648.36260376156,3167.38305412994
"log_lik[1502]",2.8757594628225,2.9489047,0.335032819583721,0.30344633655,2.21003725,3.26801308,1.0012659821274,8465.71912453362,3141.0585905652
"log_lik[1503]",3.1602727793,3.223232,0.162338511169111,0.08422835925,2.82059775,3.289404435,1.00055419052973,3762.69460073736,3071.25776989251
"log_lik[1504]",2.5309674639775,2.61088085,0.467690309372127,0.44481195003,1.64540412,3.15210392,1.00156234903905,8754.57710496958,3228.22697044689
"log_lik[1505]",3.1167497847,3.188021,0.200817684386496,0.12680003217,2.70733653,3.287627165,1.00040086805259,5351.5292384248,3263.25515243867
"log_lik[1506]",3.183416009975,3.23717595,0.14106999688078,0.0674903982899999,2.8994543,3.29044084,1.00156574238675,2969.05045412559,3179.14756652934
"log_lik[1507]",3.07644268595,3.09332765,0.118757448367755,0.11339829186,2.85809239,3.236095125,1.00476933291444,4637.525936673,3188.19547981978
"log_lik[1508]",3.23956725435,3.25644125,0.0530190707810059,0.0372589982100001,3.13556059,3.29069412,1.0034895534406,4334.92999544378,3187.62303550726
"log_lik[1509]",3.214356267875,3.2316582,0.0675893511631683,0.0572378486399999,3.084019065,3.287146225,1.00434101205808,4562.69485770142,3161.46577699246
"log_lik[1510]",3.152538728525,3.169841,0.0940778341926768,0.0871555305599997,2.97576532,3.27062503,1.00469508472357,4628.53714097755,3188.0657152113
"log_lik[1511]",3.24347094045,3.2590748,0.0482121134488211,0.0349949938800001,3.147017735,3.29124005,1.00131896353132,4351.36069776768,3374.43367812935
"log_lik[1512]",3.25320390485,3.2674655,0.0430477085416633,0.0260820474599998,3.167932345,3.292362125,1.0039805327964,3952.56853614633,3112.95569222508
"log_lik[1513]",3.2691192059,3.2763117,0.0265203070998956,0.0151314155999999,3.21899051,3.294541615,1.00219947019147,2460.47524218753,2709.11319966248
"log_lik[1514]",3.220905533575,3.23804015,0.0641314187733119,0.0525893787300006,3.09646141,3.28793486,1.00428525593256,4535.76079194601,3161.46577699246
"log_lik[1515]",3.219961029125,3.2370854,0.0646417907076152,0.0533342369699999,3.094643355,3.287897265,1.00432081832076,4540.43055471746,3161.46577699246
"log_lik[1516]",3.2589334483,3.27126385,0.0380397082987275,0.0218286163199999,3.18429479,3.293258435,1.00366522812989,3460.28706057092,3087.66922196433
"log_lik[1517]",3.16445898035,3.1819327,0.0895905113642504,0.0823482000600003,2.99509574,3.27460103,1.00466537163257,4620.05834016039,3188.0657152113
"log_lik[1518]",3.26701510395,3.27532375,0.0293853349875396,0.0165759127799999,3.211725765,3.29412911,1.00211688906709,2694.00040258764,3013.41282524538
"log_lik[1519]",3.26906343305,3.2762561,0.0266039915732374,0.0152088814500002,3.218630185,3.294503405,1.00216785103928,2465.60297562849,2788.01339033044
"log_lik[1520]",3.2660188911,3.2748865,0.0306093885615314,0.01686650238,3.208219935,3.293990175,1.00216941445369,2756.71796053787,3001.65262171485
"log_lik[1521]",2.508033069575,2.53245565,0.288442248287728,0.280641354,1.993784345,2.935920915,0.99990799357496,4881.28812046282,3133.75227292881
"log_lik[1522]",3.2649068765,3.27447255,0.0319077520978725,0.0177213695399994,3.204095685,3.29400573,1.00205550677643,2867.8587278647,3074.83115422683
"log_lik[1523]",2.984024851175,3.00225045,0.140500926078543,0.13817824587,2.72715105,3.184544435,1.00396531300363,4652.93879340125,3420.35323441547
"log_lik[1524]",1.8398925016825,1.8570259,0.312178224017888,0.31487436561,1.30378118,2.326674225,1.00463794128004,4662.19022329012,3187.63325969738
"log_lik[1525]",3.2573391444,3.27024535,0.0395014656151146,0.0229856373600003,3.179261785,3.29307798,1.00356002359741,3617.81761875559,3087.66922196433
"log_lik[1526]",3.25008552455,3.2650726,0.0455299159523737,0.0285295976700003,3.15977167,3.292050185,1.00415496686102,4074.81622603456,3112.95569222508
"log_lik[1527]",3.1969015122,3.21437515,0.0760263391991308,0.0671097407400001,3.051163815,3.28354945,1.00457837337997,4602.51631339716,3187.80622470287
"log_lik[1528]",3.13853903745,3.15577705,0.0990857532316967,0.0923838453300004,2.95307642,3.26532241,1.00468296811348,4631.52599593014,3188.0657152113
"log_lik[1529]",3.263416802175,3.27383355,0.0335557081301435,0.01873161318,3.19883386,3.29386888,1.00210849401089,3005.14980631947,3099.88042082022
"log_lik[1530]",3.26947849785,3.2767468,0.0254527595009673,0.0148684764900003,3.21980938,3.294871155,1.00279976067045,2540.18694875525,2795.28882731412
"log_lik[1531]",3.258712856375,3.2710474,0.0382455491322132,0.0220454465699999,3.183586485,3.29321467,1.0037110676785,3488.40077403269,3087.66922196433
"log_lik[1532]",3.111401362,3.12919465,0.105630506740938,0.10218086613,2.913184615,3.254291835,1.00363851914498,4661.28262778664,3450.6604771385
"log_lik[1533]",3.268413458675,3.2760165,0.0275384570109368,0.0156941364300001,3.217085655,3.29450007,1.00184051766098,2538.31114413799,2939.55430677733
"log_lik[1534]",3.2563375887,3.26964185,0.0403908058637464,0.0236164095299997,3.1762529,3.29293607,1.00336293227657,3709.46835776881,3112.95569222508
"log_lik[1535]",3.152499890575,3.17004305,0.0916348766507887,0.08791929195,2.978198675,3.271621435,1.00349550723995,4657.61075431232,3421.41896910748
"log_lik[1536]",3.00166497681275,3.14032205,0.361768085859271,0.19628415681,2.28266321,3.28654215,1.00082806442142,3451.7581264951,3073.59002879283
"log_lik[1537]",3.1154419539275,3.20765135,0.240380571568457,0.10663800651,2.62909576,3.28928061,1.0007769558145,1945.33053902895,2268.39770408078
"log_lik[1538]",3.1925605716,3.2359553,0.11956434662205,0.0658228439399999,2.95932384,3.28953618,1.00061639682684,4331.3730018453,3106.55749777805
"log_lik[1539]",3.18871044115,3.2320658,0.124196537121529,0.0698133359699999,2.94174963,3.2894669,1.00146527560401,4126.53960448895,2839.56439568903
"log_lik[1540]",3.1323502765,3.18210255,0.161412151344417,0.12025420491,2.82063989,3.28643982,1.00093008992883,5900.21443872555,3184.54918822866
"log_lik[1541]",3.102002988725,3.1522417,0.178860577630463,0.14396624214,2.75929204,3.2835701,1.00130725771109,6140.22699261527,3184.36638822171
"log_lik[1542]",3.2376383302,3.26421305,0.0748492294709285,0.0316787883300001,3.09225162,3.2928725,1.00243955538709,1767.47609974208,2108.9423082726
"log_lik[1543]",1.09192054659959,1.13613515,0.656478373890216,0.630631797432,-0.0738353161999999,2.06819585,1.00224950632103,6455.1237113042,2882.40127798106
"log_lik[1544]",3.2375219587,3.26415875,0.0750534163353035,0.0315944283899999,3.093383725,3.2925724,1.00211381970478,1773.77998588024,2013.86395233661
"log_lik[1545]",2.652987307965,2.70637165,0.346513389652767,0.32342096157,2.021720015,3.12977188,1.00234531134851,6360.56454082106,2902.90031160353
"log_lik[1546]",2.9478976853725,2.99974225,0.249373344955693,0.22454918451,2.48056781,3.256216675,1.00205144876006,6015.61506181421,3043.66356895122
"log_lik[1547]",3.16848189275,3.21426545,0.139445708166776,0.0897789912599996,2.89060679,3.288656535,1.00123934823931,4433.94155389622,2839.56439568903
"log_lik[1548]",3.152409726325,3.20693915,0.160291499970147,0.10177581981,2.831110205,3.288142365,1.00061310072707,5249.08102574718,3091.20951662757
